	title	content
316	Deklarasi #2019PrabowoPresiden, KPU: Elite Harusnya Tahan Diri - nasional Tempo.co	"	 TEMPO.CO, Jakarta - Komisioner Komisi Pemilihan Umum atau KPU Wahyu Setiawan mengatakan seharusnya para elite politik menahan diri dari deklarasi yang membawa nama calon presiden. ""Saat ini belum masa kampanye,"" ujar Wahyu dalam pesan pendek kepada Tempo, Jumat, 7 September 2018. Pernyataan Wahyu itu menanggapi dukungan terhadap calon presiden Prabowo Subianto melalui deklarasi #2019PrabowoPresiden yang akan dilakukan politikus Partai Gerindra, Sufmi Dasco Ahmad.  Sufmi akan mendeklarasikan gerakan baru #2019PrabowoPresiden di Lampung pada hari ini. Menurut Dasco, sudah waktunya untuk terang-terangan, karena satu-satunya calon yang dapat mengganti presiden hanya Prabowo.Baca: KPU: Fenomena #2019GantiPresiden Sama ... KPU Sesalkan Zulkifli Hasan Bicara Ganti ...Ia berharap dengan tagar baru ini, tidak ada lagi pandangan buruk yang menganggap tagar ini adalah percobaan mengganti presiden di luar jalur konstitusi.Wahyu menegaskan kegiatan seperti ini tak perlu dilakukan karena belum memasuki masa kampanye. Namun KPU tetap menyerahkan segala perizinan deklarasi ini kepada kepolisian. ""Kita serahkan kepada Polri untuk memberikan izin atau tidak pada kegiatan itu.""Baca: KPU Resmi Melarang Eks Napi Korupsi Jadi ... Menurut Wahyu, KPU tetap mengimbau kedua kubu menahan diri dari deklarasi-deklarasi semacam ini. Sebab, kata dia, deklarasi seperti ini akan memicu situasi menjadi kurang kondusif menjelang pemilu. ""Dan (bisa) membelah masyarakat secara ekstrem.""Wahyu menilai para elite politik seharusnya lebih mendorong pemilu damai dan demokratis. Selain itu, dia meminta para elite politik tak menggunakan jargon politik bernada provokatif. ""Lebih baik mengedukasi masyarakat pemilih agar menggunakan hak pilih secara rasional dan dalam situasi damai.""SYAFIUL HADI | FIKRI ARIGI"
317	Tiga Kemiripan Kasus Suap Anggota DPRD Kota Malang dan DPRD Jambi - nasional Tempo.co	"	 TEMPO.CO, Jakarta - Komisi Pemberantasan Korupsi tengah menyidik dua perkara suap yang diduga melibatkan legislator di dua daerah, yakni di DPRD Provinsi Jambi dan DPRD Kota Malang. Dalam dua perkara itu, KPK menduga puluhan anggota DPRD mendapat duit suap untuk mengesahkan anggaran pendapatan dan belanja daerah (APBD) di wilayah masing-masing.Baca: 41 dari 45 Anggota DPRD Malang Telah Jadi Tersangka SuapDi Jambi, KPK menduga Gubernur nonaktif Zumi Zola memberikan suap kepada para anggota legislatif untuk memuluskan pengesahan APBD di wilayahnya. Serupa di Jambi, KPK menduga Wali Kota Malang Mochamad Anton memberikan suap kepada anggota DPRD Kota Malang untuk tujuan yang sama.Berikut ini beberapa kemiripan antara dua perkara tersebut:1. Uang ketok paluDalam perkara di Jambi dan Malang, KPK menduga para anggota legislatif menerima uang agar mau mengesahkan APBD wilayah tersebut. Pemberian itu biasa disebut sebagai uang ketok palu.Di Jambi, KPK menduga Zumi memberikan uang kepada 53 anggota DPRD untuk memuluskan pengesahan Rancangan APBD tahun anggaran 2017. Uang yang diduga mengalir ke pimpinan dan anggota DPRD Provinsi Jambi mencapai Rp 16 miliar.Sementara di Malang, KPK menduga 41 legislator kota itu menerima uang untuk memuluskan pembahasan APBD-Perubahan tahun anggaran 2015. Dalam kasus ini, Mochamad Anton selaku pemberi telah divonis 2 tahun penjara karena terbukti menyuap anggota DPRD.Baca: Saksi Sebut Anggota DPRD Jambi Minta Uang Ketok Palu ke Zumi Zola2. Dilakukan secara massalAnggota DPRD Jambi dan Malang diduga menerima suap secara massal. Dalam kasus di Malang, KPK telah menetapkan 41 dari 45 anggota DPRD sebagai tersangka. Penetapan tersangka itu dilakukan dalam tiga tahap.Awalnya KPK menangkap Ketua DPRD Malang M Arief Wicaksono dan Kepala Dinas Pekerjaan Umum dan Perumahan Rakyat (PUPR) Kota Malang Jarot Eddy Sulistyono sebagai tersangka pada 11 Agustus 2017. Arief sudah divonis 5 tahun penjara karena terbukti menerima suap Rp 700 juta, sedangkan Jarot divonis 2 tahun 8 bulan penjara karena terbukti memberi suap. Dari hasil pengembangan kasus itu, KPK kemudian menetapkan 18 Anggota DPRD yang lain dan pada tahap ketiga, 22 anggota DPRD Malang lainya juga ditetapkan sebagai tersangka. Mereka diduga menerima uang Rp 12,5 juta sampai Rp 50 juta dari M. Anton.Anggota DPRD Jambi Fraksi PAN Supriyono (tengah) dan Plt Kepala Dinas PUPR Jambi Arfan (tengah belakang), dikawal petugas untuk menjalani pemeriksaan usai tertangkap Operasi Tangkap Tangan (OTT), di gedung KPK, Jakarta, 29 November 2017. KPK menangkap empat orang dalam OTT di Jambi terkait dugaan suap dalam proses penyusunan APBD Pemprov Jambi 2018. TEMPO/Imam SukamtoSementara, dalam kasus di Jambi, KPK menduga 53 pimpinan dan anggota DPRD menerima uang dari Zumi. Aliran uang itu diduga berjumlah Rp 16,4 miliar. Namun, baru satu orang dalam perkara ini yang telah divonis, yakni anggota DPRD dari Fraksi PAN, Supriono. Pengadilan Tipikor Jambi menghukumnya 6 tahun penjara karena terbukti menerima Rp 400 juta. KPK menyatakan masih mendalami keterlibatan para anggota DPRD Jambi.3. Sama-sama Melibatkan Kepala DaerahDalam dua perkara di atas, aliran dana diduga berasal dari kepala daerah untuk tujuan memuluskan pengesahan APBD yang mereka usulkan ke DPRD. Di Malang, KPK menduga Wali Kota Malang M. Anton memberikan uang Rp 700 juta yang kemudian dibagi-bagikan ke anggota DPRD Malang.Sementara di Jambi, KPK menduga Zumi memberikan uang dengan total Rp 16,4 miliar kepada pimpinan dan anggota DPRD Jambi.Baca: Ingatkan Agar Tidak Korup, Ini Usaha KPK Usai Pelantikan Gubernur"
318	Jokowi Minta Bonus Atlet Asian Para Games Setara Asian Games - nasional Tempo.co	"	 TEMPO.CO, Bogor - Menteri Pemuda dan Olahraga Imam Nahrawi mengatakan Presiden Jokowi akan memberi bonus setara untuk atlet disabilitas Indonesia yang mendapat medali di Asian Para Games dengan atlet Asian Games 2018. ""Pak Presiden betul-betul memperhatikan rencana pemberian bonus setara atlet Asian Games,"" kata Imam di Istana Kepresidenan Bogor, Jawa Barat, Jumat, 7 September 2018. Sehingga jumlah bonus juga akan diberikan sama dengan atlet Asian Games.Atlet Asian Games 2018 yang meraih medali emas menerima bonus Rp 1,5 miliar untuk nomor perorangan. Lalu peraih medali perak Rp 500 juta dan perunggu Rp250 juta.Baca:  Puan: Bonus Atlet Asian Para Games 2018 Setara Asian Games Jokowi ke Lombok, JK Pimpin Penutupan Asian ...Bonus untuk peraih medali emas pada tim ganda sebesar Rp 1 miliar, perak Rp 400 juta, dan perunggu Rp200 juta. Sedangkan untuk tim beregu, jika mendapatkan medali, akan memperoleh bonus Rp750 juta untuk peraih medali emas, Rp 300 juta untuk perak, dan Rp 150 juta untuk peraih perunggu. Pemerintah langsung mencairkan bonus itu sebelum acara Asian Games ditutup.Imam mengatakan Presiden Jokowi juga mengimbau panitia pelaksana Asian Para Games 2018 memaksimalkan penyambutan tamu negara. Sehingga para duta olahraga disabilitas dari 42 negara Asia lebih gembira, bersemangat, nyaman, dan lebih termotivasi untuk bertanding.Baca: Jokowi Undang Peraih Medali Asian Games ...Ketua Panitia Pelaksana Asian Para Games atau Inapgoc Raja Sapta Oktohari menuturkan Jokowi menginstruksikan perlakuan terhadap para atlet disabilitas sama dengan Asian Games. Jadi kebijakan yang diterapkan pun akan sama.Inapgoc, kata Okto, sudah siap menyambut kedatangan 5.000 atlet dan ofisial, yang 1.100 di antaranya menggunakan kursi roda. ""Inapgoc insya Allah siap melaksanakan kegiatan Asian Para Games pertama."""
319	LAM Riau Akan Sanksi Adat Terduga Penghina Abdul Somad - nasional Tempo.co	"	 TEMPO.CO, Jakarta - Lembaga Adat Melayu Riau menyatakan akan memberi sanksi adat kepada terduga pelaku penghinaan terhadap Ustad Abdul Somad (UAS) di Media Sosial Facebook yakni atas nama akun Joni Boyok.Baca juga: Abdul Somad Batal Ceramah di Malang, Panitia: Tidak Ada Ancaman""Yang paling tinggi diusir dari Bumi Riau, sebulan atau setahunkah kita ada tahapannya. Tunggu rapat majelis kerapatan adat yang akan dilakukan dalam waktu dekat ini,"" kata Kepala Bidang Agama Islam LAM Riau, Gamal Abdul Nasir di Pekanbaru, Kamis, 6 September 2018.Dia mengatakan bahwa Bumi Riau mempersilakan semua orang datang, tapi beretikalah sebagai Melayu yang identik dengan Islam. Jika ada orang menghujat dan membikin kekacauan maka hukum adat akan berbicara.Dia mencontohkan seperti di Aceh ada aturan adatnya yang tidak boleh melaut pada hari Jumat. Jika pergi melaut, maka ada sanksi adat yakni membayar. ""Itu contohnya, tapi setiap daerah berbeda,"" paparnya.Ketua Bidang Hukum LAM Riau, Zulkarnain Nurdin menambahkan ada juga hukum adat bersifat sesuatu yang didamaikan. Contoh di Aceh lagi, kata dia hukuman terberat adalah tidak boleh ikut gotong royong.""Jadi hukum adat lebih kepada moralitas, sanksi sosial,"" imbuhnya.Sementara itu, sebelumnya terduga pelaku penghinaan UAS, Joni Boyok sudah dibawa ke Direktorat Reserse Kriminal Khusus Kepolisian Daerah Riau, Rabu, 5 September 2018 malam. Front Pembela Islam Kota Pekanbaru secara persuasif meminta yang bersangkutan untuk diantarkan ke Polda Riau.Baca juga:  Forum Kebangsaan Jatim: Tak Ada Laporan Ancaman Ustad Abdul SomadZulkarnain mengapresiasi upaya FPI Pekanbaru atas kepedulian sosial menjaga harkat dan martabat ulama dengan persuasif mengantarkan pelaku ke Polda Riau. Jika tidak, mungkin saja akan ada aksi anarkis akibat tindakan yang melecehkan ulama tersebut.""UAS Tokoh Ulama Riau banyak penggemar yang mencintai beliau. Ketika menerima hinaan itu, banyak yang emosi ingin mencari dengan kalimat nada kesal. FPI dengan pendekatan persuasinya sudah tepat,"" ujarnya.Karena kasus ini delik aduan, LAM melalui lembaga bantuan hukumnya telah melaporkan terduga pelaku penghinaan terhadap Abdul Somad tersebut. Zulkarnain merasa berkepentingan karena Abdul Somad juga merupakan pengurus Majelis Kerapatan Adat LAM Riau, apalagi sudah bergelar Datuk Seri Ulama Setia Negara.Baca juga: Kabareskrim Persilakan Ustad Abdul Somad Melapor Jika Diancam""Kami sampaikan laporan pengaduan mewakili Ustadz Abdul Somad karena dia masih di Sulawesi Selatan,"" kata Zulkarnain."
320	Jokowi Bahas Persiapan Kunjungan ke Korea Selatan - nasional Tempo.co	"	 TEMPO.CO, Bogor - Presiden Joko Widodo atau Jokowi memimpin rapat terbatas untuk membahas persiapan kunjungan kenegaraan ke Korea Selatan. Kunjungan balasan dari kedatangan Presiden Moon Jae-In tahun lalu itu akan dilaksanakan pada 10-11 September 2018.Baca: Jokowi Puji Kontingen Gabungan Dua Korea di Asian Games 2018Dalam kunjungannya ke negeri ginseng, Jokowi mengatakan akan banyak membahas peningkatan kerjasama kedua negara. Ia pun berharap kunjungannya dipersiapkan dengan baik agar mencapai hasil yang konkrit.Menurut Jokowi, Indonesia akan memperkuat kerjasama di bidang ekonomi. ""Terutama investasi di bidang industri karena saya kira ini kekuatan yang dimiliki Korea Selatan,"" kata dia saat membuka rapat di Istana Bogor, Jumat, 7 September 2018.Baca: Jokowi Sambut Presiden Korsel Moon Jae-in di Istana BogorSelain itu, Jokowi ingin ada kerjasama yang melibatkan sumber daya manusia kedua negara. Dia ingin memperkuat hubungan antar generasi muda Indonesia dan Korea Selatan.Presiden Korea Selatan Moon Jae-in sebelumnya datang ke Indonesia pada 9 November 2017. Dia diterima di Istana Bogor, Jawa Barat. Saat itu, Jokowi mengajak Moon Jae In blusukan ke Bogor Trade Mall dan mencoba batik bersama."
321	Gunung Anak Krakatau Tremor, Masyarakat Dilarang Dekati Kawah - nasional Tempo.co	"	 TEMPO.CO, Bandarlampung -Gunung Anak Krakatau di Selat Sunda, Lampung Selatan gempa tremor terus-menerus sepanjang Kamis hingga Jumat dini hari, 7 September 2018. Aktifitas vulkaniknya menampakkan sinar api dan suara dentuman.Status Gunung Anak Krakatau Level II atau Waspada. “Masyarakat dan wisatawan tidak diperbolehkan mendekati kawah dalam radius 2 kilo meter dari kawah.” Badan Meteorologi, Klimatologi, dan Geofisika (BMKG) dalam rilis, mengutip laporan Windi Cahya Untung dari Pusat Vulkanologi dan Mitigasi Bencana Geologi Pos Pengamatan Gunung Api Anak Krakatau, Jumat, 7 September 2018.Baca:Meletus 576 Kali, Gunung Anak Krakatau Masih ...Gunung Anak Krakatau Kian Tinggi, Ini Penjelasan ... Cuaca di sekitar gunung api di dalam laut dengan ketinggian 305 meter dari permukaan laut (mdpl) itu cerah, berawan, mendung, dan hujan. Angin bertiup lemah ke arah timur, selatan, dan barat daya. Suhu udara 25-33 derajat Celsius, kelembapan udara 65,9-82 persen, dan tekanan udara 0-0 mmHg. Secara visual kondisi Gunung Anak Krakatau kabut 0-III. Asap kawah tidak teramati.  "
322	14 Tahun Kasus Munir, Dokumen TPF Hilang hingga Pollycarpus Bebas - nasional Tempo.co	"	 TEMPO.CO, Jakarta - Hari ini tepat 14 tahun kasus pembunuhan aktivis HAM Munir Said Thalib. Namun dalang pembunuhan itu belum tertangkap hingga saat ini.Peringatan meninggalnya mantan Direktur Eksekutif Lembaga Pemantau HAM Imparsial itu digelar di depan Istana Negara dan Malang pada Kamis, 6 September 2018. Istri Munir, Suciwati dan sejumlah aktivis lain menuntut Presiden Joko Widodo mengungkap dalang pembunuhan Munir. “Tuntaskan kasus Munir sekarang juga,” kata juru bicara, aksi Kamisan di Malang, Julia Rachmawati, di depan Balai Kota Malang.Baca: Eks TPF Munir Jelaskan Kronologi Penyerahan Berkas InvestigasiMunir Said Thalib tewas dalam penerbangan ke Amsterdam pada 7 September 2004. Ia tewas dua jam sebelum pesawat mendarat di Bandara Schipol, Amsterdam pukul 08.10 waktu setempat. Hasil otopsi kepolisian Belanda dan Indonesia menemukan Munir tewas karena racun arsenik.Setelah penyelidikan, kepolisian menetapkan pilot Garuda Indonesia Pollycarpus Budihari Priyanto menjadi tersangka pembunuhan pada 18 Maret 2005. Majelis hakim Pengadilan Negeri Pusat memutus ia bersalah dan menghukumnya 14 tahun penjara pada 12 Desember 2005.Dalam persidangan, terungkap Pollycarpus beberapa kali mendapat telepon dari nomor khusus Deputi V/Penggalangan dan Propaganda Badan Intelijen Negara (BIN) Mayor Jenderal Muchdi Pr. Muchdi pun ditetapkan sebagai tersangka pada 19 Juni 2008 karena diduga terlibat dalam pembunuhan berencana terhadap Munir. Namun, pada 31 Desember 2008 majelis hakim Pengadilan Negeri Jakarta Selatan memvonisnya bebas murni dari segala dakwaan.Baca: Pollycarpus Bebas, Koalisi Masyarakat: Kasus Munir Belum SelesaiPada akhirnya hanya dua orang yang dihukum atas kematian Munir. Mereka adalah Pollycarpus dan Direktur Utama Garuda Indra Setiawan. Indra diangap memberikan kesempatan kepada Polly untuk membunuh Munir dengan menempatkannya di bagian keselamatan penerbangan yang memungkiian Polly terbang pada hari pembunuhan. Indra divonis 1 tahun penjara.Adapun Pollycarpus, mendapatkan banyak pengurangan masa penjara selama menjalani 14 tahun hukuman. Total, Pollycarpus mendapatkan remisi totalnya 4 tahun 6 bulan 20 hari. Pollycarpus akhirnya bebas bersyarat pada 28 November 2014 dan bebas murni pada 29 Agustus 2018.Pemerintah era Presiden Susilo Bambang Yudhoyono pernah membentuk Tim Pencari Fakta untuk mengungkap dalang pembunuhan Munir. Namun dokumen hasil penyelidikan TPF itu hilang. Hilangnya keberadaan dokumen TPF Munir mengemuka saat Komisi Untuk Orang Hilang dan Korban Tindak Kekerasan (Kontras) memenangi gugatan terhadap Kementerian Sekretariat Negara untuk mempublikasikan laporan penyelidikan TPF. Namun Istana menyatakan tak memiliki dokumen tersebut.Baca: Kasus Munir, Polri Diminta Buka Rekaman Suara Pollycarpus-MuchdiPada peringatan 14 tahun meninggalnya Munir, para aktivis HAM pun menuntut pemerintah menelusuri hilangnya berkas penyelidikan TPF Munir itu. “Negara harus bertanggung jawab,” kata Julia. Dia juga menagih janji Presiden Jokowi untuk menyelesaikan kasus Munir.Komisioner Komnas HAM, Choirul Anam mengatakan kepolisian seharusnya bisa mengungkap dalang pembunuhan Munir. Ia mengatakan terdapat rekaman pembicaraan antara Pollycarpus dan Muchdi yang bisa menjadi pijakan untuk kasus tersebut. “Satu dokumen penting itu tak pernah dibawa ke pengadilan,” kata dia."
323	Calon Anggota DPRD Kota Malang Diproses Cepat, Begini Caranya - nasional Tempo.co	"	 TEMPO.CO, Jakarta - Terancam lumpuh, Satuan Tugas Provinsi Jawa Timur dan Kota Malang berkonsolidasi untuk mempercepat Pengganti Antar Waktu (PAW) anggota Dewan Perwakilan Rakyat Daerah atau DPRD Kota Malang. Satgas menyiapkan mekanisme percepatan itu agar persyaratan PAW bisa segera dipenuhi. Mekanisme ini di antaranya menyingkat waktu pemrosesan calon anggota DPRD PAW.Percepatan dilakukan agar pemerintah kembali berjalan baik lantaran agenda pembahasan APBD Perubahan 2018 dan Rencana APBD 2019.""Partai politik punya kepentingan. Kita duduk bersama agar cepat selesai,"" kata Kepala Biro Birokrasi dan Otonomi Daerah Provinsi Jawa Timur, Kamis 6 September 2018.Rencananya, calon anggota DPRD Kota Malang akan dilantik pada Senin mendatang, 10 September 2018.Baca:Terbukti Korupsi, Gaji Ketua DPRD Kota Malang ...Anggota DPRD Kota Malang yang Lolos Korupsi ...Berikut prosesnya:Baca: Ketua Partai Kumpul Bicarakan PAW Anggota DPRD Kota Malang Hingga saat ini PDIP, PKB dan PAN mengajukan 17 calon anggota DPRD Kota Malang melalui mekanisme pergantian antar waktu. Penggantian dengan tergesa-gesa ini karena 41 dari 45 legislator Kota Malang tersangkut perkara gratifikasi yang ditangani oleh Komisi Pemberantasan Korupsi."
324	Cerita Suku Anak Dalam di Jambi yang Ikut Merawat Hutan Harapan - nasional Tempo.co	"	 TEMPO.CO, Jambi -  Warga Suku Anak Dalam Bathin IX yang menetap di Sungai Pelumpang, Desa Bungku, Kecamatan Bajubang, Kabupaten Batanghari, Jambi, merasa belum diakui oleh pemerintah sebagai warga negara. Alasan mereka, sudah bertahun-tahun mengajukan Kartu Tanda Penduduk atau KTP tidak kunjung dipenuhi. Pada 2005, untuk pertama kalinya di Indonesia menetapkan areal sekitar 100 hektare di Provinsi Sumatera Selatan dan Provinsi Jambi sebagai kawasan restorasi ekosistem.  Dari 16 juta hektare hutan dataran rendah Sumatera pada 1900, kini hanya tersisa sekitar 500 ribu hektare saja. Sebanyak 20 persennya adalah hutan harapan, yang  membentang di dua kabupaten dalam Provinsi Jambi, yakni Kabupaten Sarolangun dan Batanghari. Sementara itu hutan harapan di Provinsi Sumatera Selatan berada di Kabupaten Musi Banyuasin.  Izin pengelolaannya diberikan kepada Unit Manajemen Hutan Harapan bentukan Burung Indonesia, Birdlife International dan Royal Society for the Protection of Birds. "
325	Kasus Munir, Polri Diminta Buka Rekaman Suara Pollycarpus-Muchdi - nasional Tempo.co	"	 TEMPO.CO, Jakarta - Berkaitan dengan peringatan 14 tahun meninggalnya aktivis HAM Munir Said Thalib, Komisioner Komnas HAM Choirul Anam mengungkapkan ada sebuah rekaman suara yang bisa digunakan Polri untuk dapat melanjutkan kembali kasus pembunuhan tersebut.Rekaman suara yang dimaksud adalah rekaman telepon antara mantan narapidana kasus pembunuhan Munir, Pollycarpus Budihari Prijanto dengan mantan Deputi V Badan Intelijen Negara (BIN) Muchdi PR.Baca: Mabes Polri Akan Teliti Lagi Kasus Kematian Munir""Ada satu dokumen yang sangat penting menurut kami adalah rekaman suara yang tidak pernah dibawa ke pengadilan. Itu yang harus menjadi perhatian pokok pertama,"" ujar Choirul di Jakarta, Kamis, 6 September 2018.Menurut Choirul, rekaman suara telepon tersebut sempat disebut dalam persidangan kasus Munir sebanyak 41 kali. Namun dalam berbagai kesempatan tidak pernah dibuka, bahkan sampai di pengadilan.Jika Polri serius untuk menuntaskan perkara ini, kata Choirul, Komnas HAM berharap dokumen rekaman tersebut ditemukan dan menjadi pijakan awal untuk melanjutkan kasus. Hingga saat ini, belum diketahui dalang di balik pembunuhan Munir.Baca: Usman Hamid: Kabareskrim Baru Orang yang Tepat Ungkap Kasus MunirMenurut Choirul, seharusnya menghadirkan rekaman tersebut hal yang mudah untuk Polri yang dulu telah mengusut kasus tersebut. ""Itu sesuatu yang ada di kepolisian sendiri, bukan tempat lain, jadi itu mudah. Kasus Munir untuk kepolisian harusnya mudah, tidak susah karena tidak memulai dari nol,"" ujarnya.Komnas HAM pun mengapresiasi langkah Kapolri untuk membuka peluang melanjutkan kasus tersebut sebagai kado 14 tahun kasus Munir dan menantikan komitmen sesungguhnya untuk menyelesaikan kasus itu. Kepala Divisi Humas Mabes Polri Inspektur Jenderal Setyo Wasisto sebelumnya mengatakan Polri berencana meneliti kembali berkas kasus tewasnya Munir atas perintah Kepala Polri Jenderal Tito Karnavian.Baca: Eks TPF Munir Jelaskan Kronologi Penyerahan Berkas InvestigasiChoirul sekaligus mengingatkan Kapolri untuk memastikan perintahnya efektif. Apalagi Kabareskrim saat ini, yaitu Inspektur Jenderal Arief Sulistyanto merupakan bagian dari tim yang menangani kasus Munir saat itu.Tepat 14 tahun lalu, pada 7 September 2004, aktivis HAM Munir meninggal dalam perjalanan penerbangan ke Belanda karena dibunuh. Dalam tubuhnya, ditemukan racun arsenik. Dalam perkara ini, pengadilan telah menyeret Pollycarpus dan Muchdi PR. Pollycarpus telah menjalani hukuman 14 tahun penjara sedangkan Muchdi dibebaskan oleh Pengadilan Negeri Jakarta Selatan pada 2008."
326	Anggota DPRD Kota Malang PAW akan Dilantik Senin Pekan Depan - nasional Tempo.co	"	 TEMPO.CO, Malang -Semua berkas persyaratan perlengkapan calon legislator Pengganti Antar Waktu (PAW) anggota Dewan Perwakilan Rakyat Daerah (DPRD) Kota Malang harus disetor paling lambat Sabtu, 8 September 2018. Satuan Tugas Provinsi Jawa Timur dan Kota Malang berkonsolidasi untuk percepatan PAW itu sejak Kamis, 6 September 2018.""Senin pekan depan, 10 September 2018, ke41 anggota dewan PAW bisa dilantik,"" kata Kepala Biro Birokrasi dan Otonomi Daerah Provinsi Jawa Timur, Kamis 6 September 2018.Baca: Terbukti Korupsi, Gaji Ketua DPRD Kota Malang DicabutProses Pergantian Anggota DPRD Malang DipercepatPartai politik dituntut segera menyerahkan nama pengganti ke sekretariat DPRD Kota Malang. Setelah diteliti Komisi Pemilihan Umum (KPU) berkas diserahkan ke Wali Kota Malang dan diteruskan ke Gubenur Jawa Timur. Biasanya proses ini membutuhkan dua pekan.Namun khusus Kota Malang karena kondisi darurat dituntaskan dalam tempo tiga hari. Sementara ini PDIP, PKB dan PAN dengan total 17 anggota dewan yang diajukan PAW. ""Parpol punya kepentingan. Kita duduk bersama agar cepat selesai,"" katanya.Baca: Anggota DPRD Kota Malang yang Lolos Korupsi ...Konsolidasi melibatkan semua partai politik, biro hukum, biro pemerintahan Provinsi Jawa Timur, bagian hukum dan bagian pemerintahan Pemerintah Kota Malang. Konsolidasi dilangsungkan di gedung DPRD Kota Malang.Pada Rabu, 5 September 2018, Gubernur Jawa Timur Soekarwo rapat bersama pimpinan partai politik dan pemangku kepentingan. Tujuannya untuk menyikapi sengkarut di DPRD Kota Malang.Simak: Proses Pergantian Anggota DPRD Malang ... Rapat pimpinan Parpol memutuskan bersama untuk PAW anggota DPRD Kota Malang. Agar pemerintah kembali berjalan baik lantaran agenda pembahasan APBD Perubahan 2018 dan Rencana APBD 2019. ""Jika terlambat ada sanksi, "" ujarnya.PAW yang terburu-buru ini dilakukan karena 41 dari 45 anggota dan pimpinan DPRD Kota Malang sedang berurusan dengan Komisi Pemberantasan Korupsi. Ada yang jadi tersangka, terdakwa, hingga terhukum karena disangka menerima gratifikasi dari bekas Wali Kota Malang, M. Anton yang telah dinyatakan Pengadilan Tipikor terbukti korupsi."
327	Menpan RB: Pemerintah Akan Pecat ASN Berstatus Koruptor - nasional Tempo.co	"	 TEMPO.CO, Jakarta - Menteri Pemberdayaan Aparatur Negara dan Reformasi Birokrasi Syafruddin mengatakan pemerintah akan memecat aparatur sipil negara (ASN) yang terlibat kasus korupsi. Rapat koordinasi tentang pemecatan itu akan digelar Senin mendatang dengan melibatkan Badan Kepegawaian Negara (BKN) dan Kementerian Dalam Negeri. “Nanti akan kami putuskan dengan tegas,” kata dia di Kompleks Istana Negara, Kamis, 6 September 2018.Baca: BKN: 2.357 PNS Aktif Jadi Terpidana Tindak Pidana KorupsiSebelumnya, BKN menyatakan bahwa dari 2.674 ASN yang terjerat kasus korupsi dan menjalani hukuman pidana, hanya 317 yang dipecat. Sisanya masih berstatus ASN aktif dan menerima gaji dan tunjangan dari pemerintah. Hal itu menyebabkan negara merugi karena harus terus menggaji para pelaku korupsi yang tengah menjalani masa hukuman. Para ASN koruptor itu tersebar di berbagai daerah.Sekretaris Menteri PAN-RB, Dwi Wahyu Atmaji, menyatakan lembaganya juga akan membuat surat edaran yang ditujukan pada pejabat pembina kepegawaian (PPK). Isi surat tersebut adalah instruksi pelaksanaan pemecatan secepatnya terhadap ASN yang terbukti melakukan korupsi setelah adanya putusan berkekuatan hukum tetap. “Mereka harus berhati-hati juga dan proaktif menegakkan aturan ini,” kata Dwi.Baca: Pemerintah Bangka Belitung Pecat 22 PNS KoruptorKetua Komisi Pemberantasan Korupsi (KPK), Agus Rahardjo, mengatakan lembaganya telah mengirimkan surat kepada BKN yang juga diteruskan kepada setiap PPK tentang penghentian pemberian gaji dan tunjangan terhadap ASN berstatus terpidana korupsi. “Masih dihitung (kerugian negara karena memberikan gaji dan tunjangan pada koruptor),” kata Agus.Sejumlah daerah sudah mulai melakukan pemecatan. Seperti di Bangka Belitung, sebanyak 22 ASN telah dipecat. “Jika masih keberatan silakan mereka tempuh upaya hukum lain,” kata Sekretaris Daerah Pemerintah Provinsi Bangka Belitung, Yan Weganandi. Menurut dia, prosesnya sempat mengalami kendala karena tak semua salinan putusan pengadilan dikirim ke pemerintah provinsi.VINDRY FLORENTINE | SERVIO MARANDA"
